ad_id,age,gender,percentage
159559906007049,45-54,female,0.119658
159559906007049,25-34,female,0.119658
159559906007049,45-54,male,0.068376
159559906007049,25-34,male,0.094017
159559906007049,65+,female,0.059829
159559906007049,55-64,male,0.042735
159559906007049,35-44,male,0.076923
1322738451431163,25-34,unknown,0.000381
1322738451431163,55-64,male,0.014741
1322738451431163,65+,unknown,0.000254
1322738451431163,45-54,unknown,0.000508
1322738451431163,18-24,unknown,0.001525
1322738451431163,65+,male,0.009023
1322738451431163,35-44,male,0.02262
1322738451431163,45-54,male,0.018808
1322738451431163,55-64,female,0.071801
1322738451431163,25-34,male,0.077265
1322738451431163,18-24,female,0.203457
1322738451431163,65+,female,0.028593
1322738451431163,18-24,male,0.117296
1322738451431163,35-44,female,0.126573
1322738451431163,45-54,female,0.103317
1322738451431163,25-34,female,0.203457
1322738451431163,35-44,unknown,0.000381
429884051436568,35-44,male,0.032771
429884051436568,35-44,female,0.157895
429884051436568,25-34,male,0.05859
429884051436568,18-24,female,0.156902
429884051436568,45-54,female,0.103277
429884051436568,65+,male,0.016882
429884051436568,45-54,male,0.017875
429884051436568,25-34,female,0.265144
429884051436568,55-64,female,0.0715
429884051436568,65+,female,0.057597
429884051436568,55-64,male,0.014896
429884051436568,18-24,male,0.04568
429884051436568,35-44,unknown,0.000993
497868841206237,18-24,unknown,0.000203
497868841206237,65+,female,0.059562
497868841206237,45-54,unknown,0.001418
497868841206237,25-34,unknown,0.001823
497868841206237,55-64,female,0.099068
497868841206237,25-34,female,0.28282
497868841206237,35-44,female,0.253849
497868841206237,45-54,female,0.154579
497868841206237,18-24,male,0.004457
497868841206237,65+,unknown,0.000203
497868841206237,18-24,female,0.061183
497868841206237,35-44,male,0.017018
497868841206237,65+,male,0.012358
497868841206237,25-34,male,0.026337
497868841206237,45-54,male,0.011953
497868841206237,55-64,male,0.011345
497868841206237,35-44,unknown,0.001621
497868841206237,55-64,unknown,0.000203
829586630971764,35-44,male,0.006407
829586630971764,18-24,male,0.006407
829586630971764,45-54,male,0.006865
829586630971764,55-64,male,0.005034
829586630971764,55-64,female,0.042105
829586630971764,35-44,female,0.235698
829586630971764,45-54,female,0.115332
829586630971764,45-54,unknown,0.001373
829586630971764,25-34,female,0.445767
829586630971764,65+,female,0.018307
829586630971764,18-24,female,0.095195
829586630971764,65+,male,0.002746
829586630971764,25-34,male,0.017391
829586630971764,35-44,unknown,0.001373
859128804634872,18-24,unknown,0.000786
859128804634872,55-64,male,0.007865
859128804634872,45-54,unknown,0.000393
859128804634872,35-44,unknown,0.001966
859128804634872,18-24,male,0.017696
859128804634872,45-54,male,0.011797
859128804634872,25-34,male,0.035391
859128804634872,35-44,male,0.018089
859128804634872,55-64,female,0.069996
859128804634872,55-64,unknown,0.000393
859128804634872,65+,female,0.039324
859128804634872,35-44,female,0.217853
859128804634872,25-34,female,0.349194
859128804634872,18-24,female,0.117578
859128804634872,45-54,female,0.103421
859128804634872,65+,male,0.007078
859128804634872,25-34,unknown,0.00118
1110665972680736,65+,male,0.019231
1110665972680736,25-34,female,0.237179
1110665972680736,35-44,female,0.25
1110665972680736,55-64,female,0.115385
1110665972680736,45-54,female,0.108974
1110665972680736,18-24,male,0.012821
1110665972680736,35-44,male,0.032051
1110665972680736,65+,female,0.083333
1110665972680736,55-64,male,0.019231
1110665972680736,18-24,female,0.076923
1110665972680736,25-34,male,0.032051
1110665972680736,45-54,male,0.012821
263603892027301,18-24,female,0.965116
263603892027301,13-17,female,0.034884
1124351698004617,45-54,unknown,0.002276
1124351698004617,35-44,male,0.043247
1124351698004617,25-34,female,0.075114
1124351698004617,45-54,male,0.046282
1124351698004617,55-64,female,0.157056
1124351698004617,45-54,female,0.114568
1124351698004617,55-64,male,0.062974
1124351698004617,65+,female,0.237481
1124351698004617,65+,male,0.105463
1124351698004617,35-44,female,0.085736
1124351698004617,25-34,male,0.031866
1124351698004617,18-24,female,0.021244
1124351698004617,18-24,male,0.015933
1124351698004617,55-64,unknown,0.000759
1179511959171347,55-64,male,0.111111
1179511959171347,35-44,female,0.063492
1179511959171347,45-54,female,0.142857
1179511959171347,45-54,male,0.174603
1179511959171347,55-64,female,0.095238
1179511959171347,65+,male,0.063492
1179511959171347,18-24,female,0.063492
1179511959171347,25-34,male,0.079365
1179511959171347,25-34,female,0.079365
1179511959171347,65+,female,0.047619
