ad_id,age,gender,percentage
2620544708243458,25-34,unknown,0.001053
2620544708243458,65+,female,0.052341
2620544708243458,45-54,female,0.069709
2620544708243458,25-34,female,0.09534
2620544708243458,65+,male,0.05713
2620544708243458,55-64,female,0.072551
2620544708243458,35-44,male,0.101076
2620544708243458,18-24,unknown,0.000316
2620544708243458,18-24,female,0.077366
2620544708243458,18-24,male,0.072524
2620544708243458,45-54,male,0.098103
2620544708243458,35-44,female,0.076393
2620544708243458,55-64,male,0.086998
2620544708243458,35-44,unknown,0.001447
2620544708243458,45-54,unknown,0.000974
2620544708243458,65+,unknown,0.000237
1054040385082742,65+,unknown,0.000244
1054040385082742,25-34,female,0.105343
1054040385082742,55-64,male,0.088206
1054040385082742,35-44,female,0.07815
1054040385082742,25-34,unknown,0.001409
1054040385082742,18-24,male,0.060161
1054040385082742,25-34,male,0.137511
1054040385082742,45-54,female,0.078759
1054040385082742,65+,female,0.050192
1054040385082742,18-24,unknown,0.000383
1054040385082742,35-44,male,0.097705
1054040385082742,45-54,male,0.100524
1054040385082742,55-64,female,0.083143
1054040385082742,65+,male,0.05743
1054040385082742,18-24,female,0.058073
1054040385082742,35-44,unknown,0.001305
1054040385082742,45-54,unknown,0.000852
1054040385082742,55-64,unknown,0.000609
2851392471775631,Unknown,unknown,2.7E-5
2851392471775631,65+,male,0.016213
2851392471775631,55-64,male,0.037089
2851392471775631,55-64,female,0.036073
2851392471775631,18-24,male,0.098527
2851392471775631,25-34,male,0.161965
2851392471775631,18-24,female,0.139648
2851392471775631,35-44,female,0.08796
2851392471775631,25-34,female,0.16055
2851392471775631,45-54,female,0.061073
2851392471775631,45-54,unknown,0.000492
2851392471775631,35-44,male,0.103562
2851392471775631,45-54,male,0.074231
2851392471775631,65+,female,0.020185
2851392471775631,25-34,unknown,0.000817
2851392471775631,18-24,unknown,0.000365
2851392471775631,55-64,unknown,0.000133
2851392471775631,65+,unknown,0.000133
2851392471775631,35-44,unknown,0.000956
762701621312014,65+,unknown,8.7E-5
762701621312014,25-34,female,0.125557
762701621312014,45-54,unknown,0.000437
762701621312014,35-44,unknown,0.000437
762701621312014,55-64,unknown,0.000131
762701621312014,55-64,male,0.057492
762701621312014,25-34,male,0.110703
762701621312014,45-54,female,0.096199
762701621312014,18-24,female,0.100786
762701621312014,18-24,unknown,0.000218
762701621312014,65+,female,0.049847
762701621312014,18-24,male,0.079118
762701621312014,45-54,male,0.079205
762701621312014,35-44,male,0.093185
762701621312014,55-64,female,0.080428
762701621312014,35-44,female,0.098253
762701621312014,65+,male,0.027392
762701621312014,25-34,unknown,0.000524
1685396041667746,35-44,unknown,0.000749
1685396041667746,65+,female,0.029841
1685396041667746,25-34,unknown,0.001123
1685396041667746,18-24,male,0.130085
1685396041667746,45-54,unknown,0.000414
1685396041667746,45-54,female,0.059169
1685396041667746,45-54,male,0.076277
1685396041667746,35-44,male,0.081619
1685396041667746,18-24,female,0.138462
1685396041667746,18-24,unknown,0.000374
1685396041667746,55-64,male,0.049748
1685396041667746,55-64,female,0.045234
1685396041667746,65+,male,0.024578
1685396041667746,35-44,female,0.073084
1685396041667746,65+,unknown,0.000177
1685396041667746,25-34,male,0.15762
1685396041667746,25-34,female,0.13111
1685396041667746,55-64,unknown,0.000335
181280623800133,35-44,unknown,0.000791
181280623800133,18-24,female,0.302767
181280623800133,55-64,female,0.012648
181280623800133,65+,male,0.008959
181280623800133,45-54,female,0.024242
181280623800133,25-34,male,0.149407
